uri,prefLabel,prefLabel_en,casNumber,ecNumber,altLabel,altLabel_en,comment,definition,broader,broadMatch,collections,exactMatch,narrowMatch,notation,pubchem,source,theme,topConceptOf,inScheme,belongsTo,validatiestatus
68918-99-0,,,68918-99-0,272-871-7,,"Gases (petroleum), crude oil fractionation off|Petroleum gas|[A complex combination of hydrocarbons produced by the fractionation of crude oil. It consists of saturated aliphatic hydrocarbons having carbon numbers predominantly in the range of C1 through ",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-00-6,,,68919-00-6,272-872-2,,"Gases (petroleum), dehexanizer off|Petroleum gas|[A complex combination of hydrocarbons obtained by the fractionation of combined naphtha streams. It consists of saturated aliphatic hydrocarbons having carbon numbers predominantly in the range of C1 throu",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-01-7,,,68919-01-7,272-873-8,,"Gases (petroleum), distillate unifiner desulfurization stripper off|Refinery gas|[A complex combination stripped from the liquid product of the unifiner desulfurization process. It consists of hydrogen sulfide, methane, ethane, and propane.]",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-02-8,,,68919-02-8,272-874-3,,"Gases (petroleum), fluidized catalytic cracker fractionation off|Refinery gas|[A complex combination produced by the fractionation of the overhead product of the fluidized catalytic cracking process. It consists of hydrogen, hydrogen sulfide, nitrogen, an",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-03-9,,,68919-03-9,272-875-9,,"Gases (petroleum), fluidized catalytic cracker scrubbing secondary absorber off|Refinery gas|[A complex combination produced by scrubbing the overhead gas from the fluidized catalytic cracker. It consists of hydrogen, nitrogen, methane, ethane and propane",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-04-0,,,68919-04-0,272-876-4,,"Gases (petroleum), heavy distillate hydrotreater desulfurization stripper off|Refinery gas|[A complex combination stripped from the liquid product of the heavy distillate hydrotreater desulfurization process. It consists of hydrogen, hydrogen sulfide, and",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-05-1,,,68919-05-1,272-878-5,,"Gases (petroleum), light straight run gasoline fractionation stabilizer off|Petroleum gas|[A complex combination of hydrocarbons obtained by the fractionation of light straight-run gasoline. It consists of saturated aliphatic hydrocarbons having carbon nu",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-06-2,,,68919-06-2,272-879-0,,"Gases (petroleum), naphtha unifiner desulfurization stripper off|Petroleum gas|[A complex combination of hydrocarbons produced by a naphtha unifiner desulfurization process and stripped from the naphtha product. It consists of saturated aliphatic hydrocar",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-07-3,,,68919-07-3,272-880-6,,"Gases (petroleum), platformer stabilizer off, light ends fractionation|Refinery gas|[A complex combination obtained by the fractionation of the light ends of the platinum reactors of the platformer unit. It consists of hydrogen, methane, ethane and propan",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-08-4,,,68919-08-4,272-881-1,,"Gases (petroleum), preflash tower off, crude distn.|Refinery gas|[A complex combination produced from the first tower used in the distillation of crude oil. It consists of nitrogen and saturated aliphatic hydrocarbons having carbon numbers predominantly i",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-09-5,,,68919-09-5,272-882-7,,"Gases (petroleum), straight-run naphtha catalytic reforming off|Petroleum gas|[A complex combination of hydrocarbons obtained by the catalytic reforming of straight-run naphtha and fractionation of the total effluent. It consists of methane, ethane, and p",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-10-8,,,68919-10-8,272-883-2,,"Gases (petroleum), straight-run stabilizer off|Petroleum gas|[A complex combination of hydrocarbons obtained from the fractionation of the liquid from the first tower used in the distillation of crude oil. It consists of saturated aliphatic hydrocarbons h",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-11-9,,,68919-11-9,272-884-8,,"Gases (petroleum), tar stripper off|Refinery gas|[A complex combination obtained by the fractionation of reduced crude oil. It consists of hydrogen and hydrocarbons having carbon numbers predominantly in the range of C1 through C4.]",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-12-0,,,68919-12-0,272-885-3,,"Gases (petroleum), unifiner stripper off|Refinery gas|[A combination of hydrogen and methane obtained by fractionation of the products from the unifiner unit.]",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-20-0,,,68919-20-0,272-893-7,,"Gases (petroleum), fluidized catalytic cracker splitter overheads|Petroleum gas|[A complex combination of hydrocarbons produced by the fractionation of the charge to the C3-C4 splitter. It consists predominantly of C3 hydrocarbons.]",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-37-9,,,68919-37-9,272-895-8,,"Naphtha (petroleum), full-range reformed|Low boiling point cat-reformed naphtha|[A complex combination of hydrocarbons produced by the distillation of the products from a catalytic reforming process. It consists of hydrocarbons having carbon numbers pred",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68919-39-1,,,68919-39-1,272-896-3,,"Natural gas condensates|Low boiling point naphtha - unspecified|[A complex combination of hydrocarbons separated and/or condensed from natural gas during transportation and collected at the wellhead and/or from the production, gathering, transmission, and",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68921-08-4,,,68921-08-4,272-931-2,,"Distillates (petroleum), light straight-run gasoline fractionation stabilizer overheads|Low boiling point naphtha|[A complex combination of hydrocarbons obtained by the fractionation of light straight-run gasoline. It consists of saturated aliphatic hydr",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68921-09-5,,,68921-09-5,272-932-8,,"Distillates (petroleum), naphtha unifiner stripper|Low boiling point naphtha - unspecified|[A complex combination of hydrocarbons produced by stripping the products from the naphtha unifiner. It consists of saturated aliphatic hydrocarbons having carbon ",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68937-63-3,,,68937-63-3,273-077-3,,"Extract oils (coal), tar base, collidine fraction|Distillate Bases|[The extract produced by the acidic extraction of bases from crude coal tar aromatic oils, neutralization, and distillation of the bases. Composed primarily of collidines, aniline, toluidi",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68952-76-1,,,68952-76-1,273-169-3,,"Gases (petroleum), catalytic cracked naphtha debutanizer|Petroleum gas|[A complex combination of hydrocarbons obtained from fractionation of catalytic cracked naphtha. It consists of hydrocarbons having carbon numbers predominantly in the range of C1 thro",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68952-77-2,,,68952-77-2,273-170-9,,"Tail gas (petroleum), catalytic cracked distillate and naphtha stabilizer|Petroleum gas|[A complex combination of hydrocarbons obtained by the fractionation of catalytic cracked naphtha and distillate. It consists predominantly of hydrocarbons having carb",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68952-79-4,,,68952-79-4,273-173-5,,"Tail gas (petroleum), catalytic hydrodesulfurized naphtha separator|Refinery gas|[A complex combination of hydrocarbons obtained from the hydrodesulfurization of naphtha. It consists of hydrogen, methane, ethane, and propane.]",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68952-80-7,,,68952-80-7,273-174-0,,"Tail gas (petroleum), straight-run naphtha hydrodesulfurizer|Refinery gas|[A complex combination obtained from the hydrodesulfurization of straight-run naphtha. It consists of hydrogen and hydrocarbons having carbon numbers predominantly in the range of C",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68952-81-8,,,68952-81-8,273-175-6,,"Tail gas (petroleum), thermal-cracked distillate, gas oil and naphtha absorber|petroleum gas|[A complex combination of hydrocarbons obtained from the separation of thermal-cracked distillates, naphtha and gas oil. It consists pedrominantly of hydrocarbons",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68952-82-9,,,68952-82-9,273-176-1,,"Tail gas (petroleum), thermal cracked hydrocarbon fractionation stabilizer, petroleum coking|Petroleum gas|[A complex combination of hydrocarbons obtained from the fractionation stabilization of thermal cracked hydrocarbons from petroleum coking process. ",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68952-91-0,,,68952-91-0,,,"Gum rosin, litharge polymer",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68953-39-9,,,68953-39-9,273-203-7,,"Fatty acids, tallow, hydrogenated, cadmium salts",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68954-05-2,,,68954-05-2,,,Basic lead beta-resorcylate,,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68954-18-7,,,68954-18-7,,,"Cadmium laurate, palmitate, stearate",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68955-27-1,,,68955-27-1,273-263-4,,"Distillates (petroleum), petroleum residues vacuum|Heavy Fuel oil|[A complex combination of hydrocarbons produced by the vacuum distillation of the residuum from the atmospheric distillation of crude oil.]",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68955-28-2,,,68955-28-2,273-265-5,,"Gases (petroleum, light steam-cracked, butadiene conc.|Petroleum gas|[A complex combination of hydrocarbons produced by the distillation of products from a thermal cracking process. It consists of hydrocarbons having a carbon number predominantly of C4.]",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68955-29-3,,,68955-29-3,273-266-0,,"Distillates (petroleum), light thermal cracked, debutanized arom.|Low boiling point thermally cracked naphtha|[A complex combination of hydrocarbons produced by the distillation of products from a thermal cracking process. It consists predominantly of ar",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68955-33-9,,,68955-33-9,273-269-7,,"Gases (petroleum), sponge absorber off, fluidized catalytic cracker and gas oil desulfurizer overhead fractionation|Refinery gas|[A complex combination obtained by the fractionation of products from the fluidized catalytic cracker and gas oil desulfurizer",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68955-34-0,,,68955-34-0,273-270-2,,"Gases (petroleum), straight-run naphtha catalytic reformer stabilizer overhead|Petroleum gas|[A complex combination of hydrocarbons obtained by the catalytic reforming of straight-run naphtha and the fractionation of the total effluent. It consists of sat",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68955-35-1,,,68955-35-1,273-271-8,,"Naphtha (petroleum), catalytic reformed|Low boiling point cat-reformed naphtha|[A complex combination of hydrocarbons produced by the distillation of products from a catalytic reforming process. It consists of hydrocarbons having carbon numbers predomina",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68955-36-2,,,68955-36-2,273-272-3,,"Residues (petroleum), steam-cracked, resinous|Heavy Fuel oil|[A complex residuum from the distillation of steam-cracked petroleum residues.]",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68956-49-0,,,68956-49-0,,,"Gilsonite, polymer with cyclopentadiene, dicyclopentadiene and linseed oil, lead salts",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68956-81-0,,,68956-81-0,273-320-3,,"Resin acids and Rosin acids, cadmium salts",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68957-75-5,,,68957-75-5,,,"Silicic acid (H4SiO4), tetraethyl ester, polymer with arsenic oxide (As2O3)",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68989-88-8,,,68989-88-8,273-563-5,,"Gases (petroleum), crude distn. and catalytic cracking|Refinery gas|[A complex combination produced by crude distillation and catalytic cracking processes. It consists of hydrogen, hydrogen sulfide, nitrogen, carbon monoxide and paraffinic and olefinic hy",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68989-89-9,,,68989-89-9,,,"Gilsonite, linseed oil polymer, lead salt",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68990-61-4,,,68990-61-4,273-615-7,,"Tar, coal, high-temp., high-solids|Coal Tar Solids Residue|[The condensation product obtained by cooling, to approximately ambient temperature, the gas evolved in the high temperature (greater than 700 °C (1292 °F)) destructive distillation of coal. Compo",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68990-67-0,,,68990-67-0,273-620-4,,Soap bark powder (Quillaja saponaria) and its derivatives containing saponines,,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
68990-75-0,,,68990-75-0,,,"Linseed oil, polymer with tung oil, lead salt",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69011-07-0,,,69011-07-0,273-689-0,,Trilead chromate silicate,,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69011-59-2,,,69011-59-2,273-700-9,,"Lead alloy, base, dross",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69011-60-5,,,69011-60-5,273-701-4,,"Lead alloy, base, Pb,Sn, dross",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69011-69-4,,,69011-69-4,273-707-7,,"Cadmium, dross",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69011-70-7,,,69011-70-7,,,Cadmium sponge,,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69012-21-1,,,69012-21-1,273-721-3,,"Wastewater, cadmium sulfate electrolytic, acid",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69012-29-9,,,69012-29-9,273-729-7,,"Slags, ferronickel-manufg.",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69012-50-6,,,69012-50-6,273-749-6,,nickel matte,,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69012-57-3,,,69012-57-3,273-754-3,,"Flue dust, cadmium-refining",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69012-60-8,,,69012-60-8,273-758-5,,"Flue dust, lead-tin alloy-manufg.",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69012-63-1,,,69012-63-1,273-760-6,,"Flue dust, zinc-refining",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69012-72-2,,,69012-72-2,273-769-5,,"Leach residues, zinc ore-calcine, zinc cobalt",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69029-45-4,,,69029-45-4,273-791-5,,"Lead, dross, antimony-rich",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69029-46-5,,,69029-46-5,273-792-0,,"Lead, dross, bismuth-rich",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69029-47-6,,,69029-47-6,273-793-6,,Dore,,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69029-50-1,,,69029-50-1,,,Antimonial lead,,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
69029-51-2,,,69029-51-2,273-795-7,,"Lead, antimonial, dross",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
